,Released,Genre,Country,imdbRating
3106,2015,Sci-Fi,Canada,7474.025
3107,2015,Sci-Fi,Germany,1185201.6
3108,2015,Sci-Fi,Italy,6526.2
3109,2015,Sci-Fi,Mexico,3796.0
3110,2015,Sci-Fi,Netherlands,27.0
3111,2015,Sci-Fi,USA,473026.130435
3112,2015,Short,Australia,45.0
3113,2015,Short,Belgium,287.0
3114,2015,Short,Brazil,1254.0
3115,2015,Short,Canada,302.275
3116,2015,Short,Croatia,64.8
3117,2015,Short,France,178.333333333
3118,2015,Short,Georgia,101.4
3119,2015,Short,Germany,55.2
3120,2015,Short,Greece,54.2
3121,2015,Short,Hungary,57.0
3122,2015,Short,India,104.4
3123,2015,Short,Ireland,60.0
3124,2015,Short,Lithuania,47.0
3125,2015,Short,Luxembourg,190.0
3126,2015,Short,Netherlands,54.4
3127,2015,Short,Poland,32.0
3128,2015,Short,Romania,70.8
3129,2015,Short,Spain,115.466666667
3130,2015,Short,Sweden,144.4
3131,2015,Short,Turkey,59.4
3132,2015,Short,UK,152.7125
3133,2015,Short,USA,2064.5375
3134,2015,Sport,Australia,528.0
3135,2015,Sport,Belgium,401.2
3136,2015,Sport,France,410.4
3137,2015,Sport,Israel,52.2
3138,2015,Sport,USA,22869.8428571
3139,2015,Talk-Show,Netherlands,51.0
3140,2015,Talk-Show,USA,2378.72
3141,2015,Thriller,Australia,44287.2
3142,2015,Thriller,Austria,2915.8
3143,2015,Thriller,Belgium,1571.86666667
3144,2015,Thriller,Canada,24595.0571429
3145,2015,Thriller,Chile,229966.8
3146,2015,Thriller,China,1779685.2
3147,2015,Thriller,Czech Republic,416.0
3148,2015,Thriller,Denmark,2915.8
3149,2015,Thriller,Finland,1251.5
3150,2015,Thriller,France,1636.8
3151,2015,Thriller,Germany,113963.9
3152,2015,Thriller,Greece,232.0
3153,2015,Thriller,Hong Kong,889924.6
3154,2015,Thriller,Iran,116.6
3155,2015,Thriller,Ireland,1851.65
3156,2015,Thriller,Kazakhstan,416.0
3157,2015,Thriller,Mexico,25064.8
3158,2015,Thriller,Netherlands,2874.13333333
3159,2015,Thriller,New Zealand,1938.8
3160,2015,Thriller,Norway,2915.8
3161,2015,Thriller,Russia,416.0
3162,2015,Thriller,South Africa,71136.2
3163,2015,Thriller,South Korea,278.8
3164,2015,Thriller,Spain,18003.9
3165,2015,Thriller,Sweden,2112.8
3166,2015,Thriller,Switzerland,1636.8
3167,2015,Thriller,Thailand,271.4
3168,2015,Thriller,UK,204229.158333
3169,2015,Thriller,USA,155779.037097
3170,2015,War,Japan,646.8
3171,2015,War,Russia,101.2
3172,2015,War,Singapore,71.5
3173,2015,War,UK,646.8
3174,2015,War,USA,456.133333333
3175,2015,Western,France,91.0
3176,2015,Western,India,91.0
3177,2015,Western,Ireland,188.6
3178,2015,Western,USA,18324.5
3179,2016,Action,Australia,465552.85
3180,2016,Action,Bulgaria,488803.2
3181,2016,Action,Canada,281746.8
3182,2016,Action,China,182793.22
3183,2016,Action,Colombia,40.0
3184,2016,Action,Finland,270912.6
3185,2016,Action,France,139318.566667
3186,2016,Action,Hong Kong,95631.3666667
3187,2016,Action,Hungary,204704.0
3188,2016,Action,India,13800.6
3189,2016,Action,Indonesia,1235.4
3190,2016,Action,Israel,710.4
3191,2016,Action,Japan,11814.65
3192,2016,Action,Mexico,4004.0
3193,2016,Action,Norway,55.2
3194,2016,Action,South Korea,194.3
3195,2016,Action,Spain,525.4
3196,2016,Action,UK,488803.2
3197,2016,Action,USA,420678.466667
3198,2016,Adventure,Australia,332337.5
3199,2016,Adventure,Belgium,13610.4
3200,2016,Adventure,Canada,281746.8
3201,2016,Adventure,China,302939.6
3202,2016,Adventure,Finland,270912.6
3203,2016,Adventure,France,13610.4
3204,2016,Adventure,Greece,264221.2
3205,2016,Adventure,Hong Kong,281746.8
3206,2016,Adventure,Hungary,204704.0
3207,2016,Adventure,India,19114.2
3208,2016,Adventure,Japan,95888.6166667
3209,2016,Adventure,UK,706109.85
3210,2016,Adventure,USA,618651.214286
3211,2016,Animation,Australia,1088.0
3212,2016,Animation,Belgium,13610.4
3213,2016,Animation,Canada,1088.0
3214,2016,Animation,China,547027.2
3215,2016,Animation,Finland,270912.6
3216,2016,Animation,France,13610.4
3217,2016,Animation,India,19114.2
3218,2016,Animation,Japan,52705.1272727
3219,2016,Animation,UK,4460.4
3220,2016,Animation,USA,188903.726923
3221,2016,Biography,Argentina,1524.6
3222,2016,Biography,Australia,8195.8
3223,2016,Biography,Canada,42382.3666667
3224,2016,Biography,Czech Republic,401.8
3225,2016,Biography,France,1434.5
3226,2016,Biography,Germany,64033.25
3227,2016,Biography,Poland,192.0
3228,2016,Biography,Slovakia,401.8
3229,2016,Biography,UK,4836.0
3230,2016,Biography,USA,30212.6777778
3231,2016,Biography,Uruguay,1524.6
3232,2016,Comedy,Argentina,599.65
3233,2016,Comedy,Armenia,56.8
3234,2016,Comedy,Australia,299459.7
3235,2016,Comedy,Belgium,6830.2
3236,2016,Comedy,Canada,47759.3833333
3237,2016,Comedy,China,281746.8
3238,2016,Comedy,Finland,265.2
3239,2016,Comedy,France,64924.8
3240,2016,Comedy,Hong Kong,281746.8
3241,2016,Comedy,Hungary,940.9
3242,2016,Comedy,India,9658.85
3243,2016,Comedy,Indonesia,1235.4
3244,2016,Comedy,Ireland,58159.6
3245,2016,Comedy,Italy,282.5
3246,2016,Comedy,Japan,99593.64
3247,2016,Comedy,Mexico,2091.3
3248,2016,Comedy,Philippines,102.0
3249,2016,Comedy,Slovenia,74.8
3250,2016,Comedy,South Korea,583.2
3251,2016,Comedy,Spain,862.35
3252,2016,Comedy,UK,17461.7714286
3253,2016,Comedy,USA,146044.066667
3254,2016,Crime,Bulgaria,488803.2
3255,2016,Crime,China,41777.65
3256,2016,Crime,Denmark,9337.5
3257,2016,Crime,Egypt,63.7
3258,2016,Crime,France,87578.35
3259,2016,Crime,Hong Kong,3510.5
3260,2016,Crime,Hungary,204704.0
3261,2016,Crime,Israel,710.4
3262,2016,Crime,Japan,1918.8
3263,2016,Crime,Spain,3313.8
3264,2016,Crime,Turkey,15456.6
3265,2016,Crime,UK,163149.466667
3266,2016,Crime,USA,89293.3125
3267,2016,Documentary,Australia,8195.8
3268,2016,Documentary,Belgium,1380.6
3269,2016,Documentary,Croatia,8847.8
3270,2016,Documentary,Czech Republic,8847.8
3271,2016,Documentary,France,2467.5
3272,2016,Documentary,Germany,5657.65
3273,2016,Documentary,Netherlands,1380.6
3274,2016,Documentary,Qatar,8847.8
3275,2016,Documentary,Russia,2795.0
3276,2016,Documentary,Slovenia,8847.8
3277,2016,Documentary,UK,189.8
3278,2016,Documentary,USA,2693.25833333
3279,2016,Drama,Argentina,936.1
3280,2016,Drama,Belgium,6017.73333333
3281,2016,Drama,Bosnia and Herzegovina,2435.4
3282,2016,Drama,Brazil,125.3
3283,2016,Drama,Bulgaria,488803.2
3284,2016,Drama,Canada,22369.85
3285,2016,Drama,China,311.4
3286,2016,Drama,Croatia,8847.8
3287,2016,Drama,Czech Republic,4624.8
3288,2016,Drama,Denmark,4894.95
3289,2016,Drama,Egypt,63.7
3290,2016,Drama,Finland,118.4
3291,2016,Drama,France,3366.3875
3292,2016,Drama,Germany,34272.15
3293,2016,Drama,Greece,132163.3
3294,2016,Drama,India,5758.32
3295,2016,Drama,Iran,826.2
3296,2016,Drama,Iraq,1078.8
3297,2016,Drama,Ireland,1927.33333333
3298,2016,Drama,Italy,60.2
3299,2016,Drama,Japan,2710.38571429
3300,2016,Drama,New Zealand,172.2
3301,2016,Drama,Peru,1616.6
3302,2016,Drama,Poland,192.0
3303,2016,Drama,Qatar,8847.8
3304,2016,Drama,Russia,1417.6
3305,2016,Drama,Slovakia,401.8
3306,2016,Drama,Slovenia,8847.8
3307,2016,Drama,South Korea,313.15
3308,2016,Drama,Spain,592.666666667
3309,2016,Drama,Sweden,125.8
3310,2016,Drama,Turkey,5343.73333333
3311,2016,Drama,UK,164684.392857
3312,2016,Drama,USA,89867.84
3313,2016,Drama,Uruguay,1524.6
3314,2016,Family,Australia,1088.0
3315,2016,Family,Canada,1274.33333333
3316,2016,Family,France,1801.2
3317,2016,Family,UK,470816.9
3318,2016,Family,USA,93025.9944444
3319,2016,Fantasy,Australia,465552.85
3320,2016,Fantasy,Canada,108.8
3321,2016,Fantasy,France,85196.8
3322,2016,Fantasy,Germany,85196.8
3323,2016,Fantasy,India,1436.5
3324,2016,Fantasy,Japan,814.35
3325,2016,Fantasy,UK,244836.9
3326,2016,Fantasy,USA,247255.423077
3327,2016,Game-Show,UK,28.2
3328,2016,History,Australia,8195.8
3329,2016,History,Canada,125599.0
3330,2016,History,Czech Republic,401.8
3331,2016,History,Germany,125599.0
3332,2016,History,Japan,412.5
3333,2016,History,Poland,192.0
3334,2016,History,Russia,2795.0
3335,2016,History,Slovakia,401.8
3336,2016,History,South Korea,432.0
3337,2016,History,UK,4836.0
3338,2016,History,USA,11025.6727273
3339,2016,Horror,Armenia,56.8
3340,2016,Horror,Belgium,13456.2
3341,2016,Horror,Brazil,442.2
3342,2016,Horror,Canada,258678.0
3343,2016,Horror,China,258678.0
3344,2016,Horror,Denmark,194816.0
3345,2016,Horror,France,91168.76
3346,2016,Horror,India,5399.36666667
3347,2016,Horror,Ireland,130.0
3348,2016,Horror,Russia,50.7
3349,2016,Horror,Serbia,285.6
3350,2016,Horror,Spain,442.2
3351,2016,Horror,UK,6904.1
3352,2016,Horror,USA,109411.428947
3353,2016,Music,Argentina,1524.6
3354,2016,Music,Australia,3288.0
3355,2016,Music,Belgium,1380.6
3356,2016,Music,Denmark,80.6
3357,2016,Music,Egypt,63.7
3358,2016,Music,Finland,86.0
3359,2016,Music,France,2467.5
3360,2016,Music,Germany,1458.9
3361,2016,Music,Ireland,213.0
3362,2016,Music,Italy,339.5
3363,2016,Music,Netherlands,1380.6
3364,2016,Music,Norway,86.0
3365,2016,Music,Poland,123.0
3366,2016,Music,Romania,339.5
3367,2016,Music,USA,3222.79230769
3368,2016,Music,Uruguay,1524.6
3369,2016,Musical,Australia,1088.0
3370,2016,Musical,Canada,1088.0
3371,2016,Musical,USA,8612.45
3372,2016,Mystery,Australia,936.95
3373,2016,Mystery,Belgium,50.0
3374,2016,Mystery,Canada,131998.2
3375,2016,Mystery,China,258678.0
3376,2016,Mystery,India,2686.25
3377,2016,Mystery,Iran,826.2
3378,2016,Mystery,Peru,1616.6
3379,2016,Mystery,Spain,1616.6
3380,2016,Mystery,Turkey,15456.6
3381,2016,Mystery,UK,1832.9
3382,2016,Mystery,USA,221323.033333
3383,2016,News,UK,492.8
3384,2016,News,USA,32.0
3385,2016,Reality-TV,UK,81.9
3386,2016,Reality-TV,USA,1935.15714286
3387,2016,Romance,Brazil,46.9
3388,2016,Romance,Canada,1593.9
3389,2016,Romance,China,448.5
3390,2016,Romance,France,100718.0
3391,2016,Romance,Germany,42747.9
3392,2016,Romance,India,1824.96666667
3393,2016,Romance,Indonesia,3455.8
3394,2016,Romance,Iran,347.2
3395,2016,Romance,Ireland,58159.6
3396,2016,Romance,Japan,986.7
3397,2016,Romance,Mexico,4004.0
3398,2016,Romance,Philippines,102.0
3399,2016,Romance,South Korea,583.2
3400,2016,Romance,Spain,862.35
3401,2016,Romance,Turkey,344.9
3402,2016,Romance,UK,150507.54
3403,2016,Romance,USA,43412.9111111
3404,2016,Sci-Fi,Canada,1051.2
3405,2016,Sci-Fi,China,324.0
3406,2016,Sci-Fi,France,81286.2
3407,2016,Sci-Fi,Germany,154.0
3408,2016,Sci-Fi,Greece,264221.2
3409,2016,Sci-Fi,India,999.6
3410,2016,Sci-Fi,Ireland,130.0
3411,2016,Sci-Fi,Korea,3936.8
3412,2016,Sci-Fi,Netherlands,60.3
3413,2016,Sci-Fi,Portugal,25.0
3414,2016,Sci-Fi,Turkey,405.0
3415,2016,Sci-Fi,UK,38.9
3416,2016,Sci-Fi,USA,343401.207692
3417,2016,Short,Armenia,56.8
3418,2016,Short,Australia,169.4
3419,2016,Short,Belgium,50.7333333333
3420,2016,Short,Bulgaria,6252.4
3421,2016,Short,Canada,1086.7
3422,2016,Short,Denmark,75.2
3423,2016,Short,France,2221.26666667
3424,2016,Short,Germany,71.5
3425,2016,Short,Greece,105.4
3426,2016,Short,Hungary,940.9
3427,2016,Short,India,97.0
3428,2016,Short,Ireland,192.0
3429,2016,Short,Qatar,6252.4
3430,2016,Short,Romania,6252.4
3431,2016,Short,Russia,50.7
3432,2016,Short,UK,1523.6
3433,2016,Short,USA,706.527272727
3434,2016,Sport,Japan,2779.7
3435,2016,Sport,USA,3141.7125
3436,2016,Talk-Show,USA,3148.4
3437,2016,Thriller,Australia,787.2
3438,2016,Thriller,Belgium,15115.6
3439,2016,Thriller,Brazil,215.6
3440,2016,Thriller,Canada,88500.4666667
3441,2016,Thriller,China,87941.7666667
3442,2016,Thriller,Denmark,102076.75
3443,2016,Thriller,France,80027.8
3444,2016,Thriller,Germany,1615.5
3445,2016,Thriller,Hong Kong,2573.65
3446,2016,Thriller,India,846.166666667
3447,2016,Thriller,Israel,710.4
3448,2016,Thriller,Peru,1616.6
3449,2016,Thriller,Russia,61.2
3450,2016,Thriller,Spain,2465.2
3451,2016,Thriller,Sweden,125.8
3452,2016,Thriller,Switzerland,869.4
3453,2016,Thriller,Turkey,208.0
3454,2016,Thriller,UK,2171.6
3455,2016,Thriller,USA,44886.7571429
3456,2016,War,Ireland,5572.0
3457,2016,War,South Korea,194.3
3458,2016,War,UK,950.4
3459,2016,War,USA,1139.7
3460,2016,Western,USA,22121.7
3461,2017,Adventure,Canada,114.4
3462,2017,Biography,Czech Republic,3768.6
3463,2017,Biography,UK,3768.6
3464,2017,Biography,USA,3768.6
3465,2017,Comedy,France,207.2
3466,2017,Comedy,Romania,207.2
3467,2017,Comedy,USA,106.5
3468,2017,Crime,France,46.8
3469,2017,Crime,Japan,46.8
3470,2017,Crime,Laos,46.8
3471,2017,Crime,Thailand,46.8
3472,2017,Documentary,UK,136.8
3473,2017,Drama,Czech Republic,3768.6
3474,2017,Drama,Israel,208.0
3475,2017,Drama,UK,3768.6
3476,2017,Drama,USA,1988.3
3477,2017,Music,UK,136.8
3478,2017,Romance,Czech Republic,3768.6
3479,2017,Romance,UK,3768.6
3480,2017,Romance,USA,1937.55
3481,2017,Thriller,Israel,208.0
3482,2017,Thriller,USA,208.0
