,Genre,Director,imdbRating
4832,Sci-Fi,Christian Cantamessa,47215.8
4833,Sci-Fi,Christopher H. Baum,54.9
4834,Sci-Fi,Christopher Nolan,8271376.8
4835,Sci-Fi,Christopher R. Mihm,176.9
4836,Sci-Fi,Colin Strause,390520.3
4837,Sci-Fi,Colin Trevorrow,3005604.0
4838,Sci-Fi,Curt Geda,2465.0
4839,Sci-Fi,Danilo Caputo,100.5
4840,Sci-Fi,Dave Grossman,1206.9
4841,Sci-Fi,David DeCoteau,185.4
4842,Sci-Fi,Dean McKendrick,141.3
4843,Sci-Fi,Denis Villeneuve,21080.0
4844,Sci-Fi,Dennis Lenart,1861.5
4845,Sci-Fi,Don Michael Paul,18815.0
4846,Sci-Fi,Doug Liman,3516771.9
4847,Sci-Fi,Doug Magnuson,207.0
4848,Sci-Fi,Drew Esocoff,1600.0
4849,Sci-Fi,Dylan Cargill,46.8
4850,Sci-Fi,Ellory Elkayem,12521.6
4851,Sci-Fi,Enrique Murillo,87.1
4852,Sci-Fi,Eric Parsons,1251.6
4853,Sci-Fi,Francis Lawrence,1639639.95
4854,Sci-Fi,Gabrielle Demeestere,2318.4
4855,Sci-Fi,Gareth Edwards,1990651.0
4856,Sci-Fi,Gavin Hood,1254407.5
4857,Sci-Fi,Geoff Marslett,1848.0
4858,Sci-Fi,Gil Cates Jr.,17064.0
4859,Sci-Fi,Glen Scantlebury,1890.0
4860,Sci-Fi,Glenn Miller,3881.5
4861,Sci-Fi,Gonzalo López-Gallego,247946.4
4862,Sci-Fi,Greg Strause,390520.3
4863,Sci-Fi,Guillermo del Toro,2717771.0
4864,Sci-Fi,Helen Spencer,56.7
4865,Sci-Fi,Henry Joost,12793.0
4866,Sci-Fi,Henry Saine,30888.0
4867,Sci-Fi,Ho-Young Kweon,4158.0
4868,Sci-Fi,Ilmar Joubert,112.5
4869,Sci-Fi,Isaac Ezban,3796.0
4870,Sci-Fi,Isara Nadee,576.3
4871,Sci-Fi,J Blakeson,328432.0
4872,Sci-Fi,J.J. Abrams,2608131.9
4873,Sci-Fi,Jack Bils,576.2
4874,Sci-Fi,Jacob Gentry,28609.2
4875,Sci-Fi,James DeMonaco,443907.25
4876,Sci-Fi,James Gunn,5742090.0
4877,Sci-Fi,James Mangold,2239294.1
4878,Sci-Fi,James Rolfe,31424.4
4879,Sci-Fi,Jan Jaap Kuiper,60.3
4880,Sci-Fi,Jean-Maxime Moris,2613.4
4881,Sci-Fi,Jeff Nichols,264221.2
4882,Sci-Fi,Jeff Stolhand,252.2
4883,Sci-Fi,Jeffrey Schwarz,328.5
4884,Sci-Fi,Joe Russo,3353511.1
4885,Sci-Fi,John Feist,310.8
4886,Sci-Fi,John Fitzgerald,127.8
4887,Sci-Fi,John Suits,24053.4
4888,Sci-Fi,Jordan Downey,1536.8
4889,Sci-Fi,Joss Whedon,7716742.53333
4890,Sci-Fi,José Padilha,1153789.0
4891,Sci-Fi,Juanchi González,424.0
4892,Sci-Fi,Justin Benson,103079.5
4893,Sci-Fi,Justin Lin,400.0
4894,Sci-Fi,K. Michel Parandi,652.8
4895,Sci-Fi,Kazuchika Kise,16154.9
4896,Sci-Fi,Kevin Finn,31424.4
4897,Sci-Fi,Kirati Nakintanon,576.3
4898,Sci-Fi,Laura Poitras,154.0
4899,Sci-Fi,Lee Raymond Saunders,61.6
4900,Sci-Fi,Leigh Scott,2665.6
4901,Sci-Fi,Lindsay Serrano,72.0
4902,Sci-Fi,Lloyd Kaufman,7150.0
4903,Sci-Fi,Louie Cortes,72.0
4904,Sci-Fi,Lucy Phillips,1890.0
4905,Sci-Fi,Luke Gilford,792.3
4906,Sci-Fi,M. Night Shyamalan,787915.1
4907,Sci-Fi,Marc Webb,2197700.5
4908,Sci-Fi,Marco Manetti,3445.6
4909,Sci-Fi,Margo Romero,20.0
4910,Sci-Fi,Marianne Blicher,60.9
4911,Sci-Fi,Mario Rossi,88.2
4912,Sci-Fi,Mark Atkins,4039.3
4913,Sci-Fi,Mark Kochanowicz,279.5
4914,Sci-Fi,Mark Neveldine,664906.2
4915,Sci-Fi,Martin Campbell,1267856.8
4916,Sci-Fi,Masahiko Murata,16154.9
4917,Sci-Fi,Masahiro Sakurai,2739.1
4918,Sci-Fi,Matt Westrup,864.3
4919,Sci-Fi,Matthew Vaughn,4128251.4
4920,Sci-Fi,Max Lalanne,154.8
4921,Sci-Fi,Melissa Jo Peltier,298.2
4922,Sci-Fi,Michael Bay,3684161.6
4923,Sci-Fi,Michael Lalaian,227.7
4924,Sci-Fi,Miguel Alejandro Gomez,414.0
4925,Sci-Fi,Miguel Sapochnik,558438.3
4926,Sci-Fi,Mike Mendez,29807.2
4927,Sci-Fi,Nicholas Gyeney,50444.3
4928,Sci-Fi,Nicholas Stoller,1440864.0
4929,Sci-Fi,Nick Citton,145.8
4930,Sci-Fi,Nick Royer,176.9
4931,Sci-Fi,Patty Jenkins,95.7
4932,Sci-Fi,Paul Bright,333.2
4933,Sci-Fi,Paul Tanter,2538.4
4934,Sci-Fi,Paul W.S. Anderson,1079104.0
4935,Sci-Fi,Paul Ziller,5841.9
4936,Sci-Fi,Peter Tsaykel,1494.0
4937,Sci-Fi,Putipong Saisikaew,576.3
4938,Sci-Fi,R. Zane Rutledge,252.2
4939,Sci-Fi,R.D. Braunstein,3588.0
4940,Sci-Fi,Rachel Goldenberg,5904.0
4941,Sci-Fi,Randall Maynard,313.5
4942,Sci-Fi,Richard John Taylor,40.0
4943,Sci-Fi,Richard Taylor,8462.3
4944,Sci-Fi,Robby D.,57.6
4945,Sci-Fi,Robert Black,91.0
4946,Sci-Fi,Robert Rodriguez,339533.6
4947,Sci-Fi,Roland Emmerich,496962.0
4948,Sci-Fi,Sam Liu,71505.0
4949,Sci-Fi,Sami Ansari,122.4
4950,Sci-Fi,Sarah Lévy,23.0
4951,Sci-Fi,Scott Patrick,714.0
4952,Sci-Fi,Scott Wheeler,2923.8
4953,Sci-Fi,Sean S. Cunningham,8995.0
4954,Sci-Fi,Shane Black,4086144.0
4955,Sci-Fi,Shinji Aramaki,55217.5
4956,Sci-Fi,Stanley Kubrick,3634835.6
4957,Sci-Fi,Stephen Long,46.2
4958,Sci-Fi,Stephen Patrick Kenny,130.0
4959,Sci-Fi,Steve Smith,2186.8
4960,Sci-Fi,Steven Bratter,243.6
4961,Sci-Fi,Steven Spielberg,2204702.5
4962,Sci-Fi,Susan Johnson,615.0
4963,Sci-Fi,Sylvain Doreau,29743.2
4964,Sci-Fi,Thomas Silloway,213.3
4965,Sci-Fi,Todd Howard,26912.2
4966,Sci-Fi,Tom DeNucci,4202.9
4967,Sci-Fi,Tom Logan,182.7
4968,Sci-Fi,Toshio Lee,285.2
4969,Sci-Fi,Travis Hayward,725.7
4970,Sci-Fi,Wes Ball,1564342.0
4971,Sci-Fi,Will Roberts,28.8
4972,Sci-Fi,William Eubank,42408.8
4973,Sci-Fi,Yôji Yamada,8257.5
4974,Sci-Fi,Zack Snyder,2818858.4
4975,Sci-Fi,Zak Hilditch,71530.8
4976,Short,A. Furkan Gündogan,106.4
4977,Short,Aaron David Defazio,103.2
4978,Short,Aaron Gregory Austin,45.0
4979,Short,Aaron Seltzer,144006.7
4980,Short,Abbas Rafei,197.6
4981,Short,Abhay Chopra,163.8
4982,Short,Abhay Kumar,39.0
4983,Short,Adam Finberg,201.6
4984,Short,Adam Pertofsky,356.4
4985,Short,Adam Salky,62.4
4986,Short,Adam Strange,78.0
4987,Short,Adam Thomas,108.0
4988,Short,Adrian Picardi,7756.2
4989,Short,Alan R. Griswold II,56.0
4990,Short,Alana Waksman,49.0
4991,Short,Albert Maysles,360.0
4992,Short,Aleksandar Ivicic,117.8
4993,Short,Aleksi Närvä,58.8
4994,Short,Alex Cole Taylor,159.6
4995,Short,Alex Dale,60.2
4996,Short,Alex DiVincenzo,99.0
4997,Short,Alex Merkin,49.2
4998,Short,Alex Richanbach,78.1
4999,Short,Alexander Berman,121.6
5000,Short,Alexander Engel,115.2
5001,Short,Alexandre Liebert,45.0
5002,Short,Alik Sakharov,32461.1
5003,Short,Alin Musetescu,223.6
5004,Short,Allan Deberton,955.0
5005,Short,Allan Tsao,82.8
5006,Short,Alli Sadegiani,390.4
5007,Short,Alyx Gaudio,44.0
5008,Short,Amy Neunsinger,39.0
5009,Short,Andreas Henn,392.7
5010,Short,Andreas Samland,40.0
5011,Short,Andreas Toumbas,109.5
5012,Short,Andrey Nifedov,83.6
5013,Short,Andrés Lima,208.8
5014,Short,Andy J. Sipe,224.0
5015,Short,Ane Siderman,801.0
5016,Short,Anjali Sundaram,40.2
5017,Short,Anthony Geathers,277.2
5018,Short,Anthony L. Gilardi,52.8
5019,Short,Anthony Lee,118.3
5020,Short,Anthony Russo,189.1
5021,Short,Anthony Straeger,50.4
5022,Short,Antony Webb,204.4
5023,Short,Aron Bothman,58.0
5024,Short,Arran Tenzin Bradstock,60.0
5025,Short,Asaph Polonsky,98.8
5026,Short,Ashe Morrison,1782.0
5027,Short,Ashley Graham,511.2
5028,Short,Ashley Maria,68.0
5029,Short,Aswad Issa,74.7
5030,Short,Audrey Larson,120.4
5031,Short,Austeja Urbaite,47.0
5032,Short,Azadeh Moussavi,177.1
5033,Short,Balázs Simonyi,281.2
5034,Short,Barbara Kopple,360.0
5035,Short,Barry Hecker,99.4
5036,Short,Bartosz Werner,84.5
5037,Short,Ben Epstein,98.4
5038,Short,Ben Fiore,50.6
5039,Short,Bernadette McHugh,43.0
5040,Short,Bernardo Britto,1239.7
5041,Short,Bill Brummel,44.0
5042,Short,Bill Christensen,56.0
5043,Short,Bill Plympton,1072.1
5044,Short,Bivas Biswas,26.6
5045,Short,Blake Reading,58.1
5046,Short,Bobby Miller,106.4
5047,Short,Bogdan Mirica,6252.4
5048,Short,Boodee Keerthisena,276.5
5049,Short,Borbála Mészáros,57.0
5050,Short,Bradley King,201.4
5051,Short,Bradley Walsh,2112.5
5052,Short,Bradly Schulz,93.6
5053,Short,Brandon Li,136.0
5054,Short,Brandon Polanco,862.4
5055,Short,Brandon Weaver,100.1
5056,Short,Brent E. Huffman,98.4
5057,Short,Brian Ash,141.9
5058,Short,Brian Faye,102.4
5059,Short,Brian McCulley,255.2
5060,Short,Brian McGinn,585.1
5061,Short,Brian Tilley,64.8
5062,Short,Brooke Burgess,750.2
5063,Short,Bruce Dellis,42.0
5064,Short,Bruce Sinofsky,360.0
5065,Short,Bruce X. Li,82.0
5066,Short,Bryan Renaud,33.0
5067,Short,Bunee Tomlinson,52.8
5068,Short,Byoung-gon Moon,167.2
5069,Short,Calum MacLeod,127.5
5070,Short,Camille Delamarre,303.4
5071,Short,Campbell Maynes,82.5
5072,Short,Carl Knutson,369.8
5073,Short,Carlos G. Davila,114.8
5074,Short,Carlos Ginesta,171.0
5075,Short,Carlos Gómez-Trigo,63.0
5076,Short,Caru Alves de Souza,300.9
5077,Short,Cassandra Cronenberg,33.0
5078,Short,Cat Moore,104.0
5079,Short,Cathy Brady,49.7
5080,Short,Cedric K. Williams,73.5
5081,Short,Charles Ingram,39.0
5082,Short,Charlie Guillen,43.2
5083,Short,Charlie Lyne,99.0
5084,Short,Chase Gordon,135.0
5085,Short,Chelsea Vance,37.8
5086,Short,Chris Cashman,60.0
5087,Short,Chris Felisgrau,57.0
5088,Short,Chris Greenaway,60.9
5089,Short,Chris Hegedus,360.0
5090,Short,Chris Lumb,20.0
5091,Short,Chris R. Notarile,889.433333333
5092,Short,Chris Riedell,35.2
5093,Short,Chris Smellin,49.0
5094,Short,Chris White,568.0
5095,Short,Christene Hurley,327.6
5096,Short,Christer Lindström,924.6
5097,Short,Christopher Mauldin,96.6
5098,Short,Ciarra Nevitt,64.0
5099,Short,Cindel Krajewski,714.4
5100,Short,Claudio Del Punta,281.2
5101,Short,Cody Burns,264.0
5102,Short,Colin Barnicle,56.0
5103,Short,Colin Fleming,127.5
5104,Short,Connie Diletti,69.0
5105,Short,Connie Walter,71.5
5106,Short,Cort Kristensen,307.8
5107,Short,Curt Apduhan,39.0
5108,Short,Cédric Prévost,78.0
5109,Short,César Sanz,74.7
5110,Short,D.A. Pennebaker,360.0
5111,Short,Dahci Ma,79.5
5112,Short,Damon Rickard,109.5
5113,Short,Dan DeHaan,38.0
5114,Short,Dan DiFelice,2197.8
5115,Short,Dan Etchels,347.2
5116,Short,Dan Helbling,54.4
5117,Short,Dan Marrow,55.2
5118,Short,Dan Rubottom,46.8
5119,Short,Dana O'Keefe,136.0
5120,Short,Daniel Askill,49.0
5121,Short,Daniel Gil Suárez,112.2
5122,Short,Daniel Kusan,130.5
5123,Short,Daniel Rossberg,106.6
5124,Short,Daniel Sumich,66.0
5125,Short,Daniel Tanielian,56.8
5126,Short,Daniela Schrier Kafshi,88.0
5127,Short,Danielle Lurie,90.2
5128,Short,Danny Madden,378.0
5129,Short,Danny Pudi,69.3
5130,Short,Danny Ramirez,104.4
5131,Short,Dave Campfield,84.0
5132,Short,Dave Franco,630.0
5133,Short,David Aldrich,53.9
5134,Short,David DeCoteau,577.2
5135,Short,David Doucette,1782.0
5136,Short,David Fincher,2690.4
5137,Short,David Gregory,844.9
5138,Short,David James Ward,37.6
5139,Short,David M. Gutel,63.0
5140,Short,David Newman,1796.3
5141,Short,David Renaud,62.3
5142,Short,David S. Vardanyan,106.4
5143,Short,David Sherbrook,92.4
5144,Short,Davit Pirtskhalava,101.4
5145,Short,Debra Chasnoff,105.6
5146,Short,Derek Ewers,60.3
5147,Short,Derek Huey,110.6
5148,Short,Devin Graham,7756.2
5149,Short,Devon Greggory,51.0
5150,Short,Diane Martel,642.6
5151,Short,Dispencery Sharp,63.2
5152,Short,Dominic Haxton,1006.15
5153,Short,Donald E. Reynolds,41.0
5154,Short,Dorian Lee,58.0
5155,Short,Doug Bresler,40.0
5156,Short,Doug Kropla,32.0
5157,Short,Douglas Spain,229.6
5158,Short,Drew Mylrea,60.0
5159,Short,Dustin Bowser,178.2
5160,Short,Dylan Cargill,46.8
5161,Short,Dylan Southern,38.0
5162,Short,E.R. Womelsduff,84.5
5163,Short,Eché Janga,97.5
5164,Short,Eddie Mensore,1416.8
5165,Short,Edgar Wright,444.0
5166,Short,Edward Berger,3000.3
5167,Short,Edward Doty,144.0
5168,Short,Eliot Rausch,1357.5
5169,Short,Ellis Smith,52.8
5170,Short,Eloise,50.0
5171,Short,Elsa Boyer,58.0
5172,Short,Elvira Lind,452.6
5173,Short,Emily Ting,112.5
5174,Short,Eric Hurt,100.0
5175,Short,Eric Neal Young,82.8
5176,Short,Eric Yang,325.6
5177,Short,Erick Fefferman,48.3
5178,Short,Erik Reese,63.0
5179,Short,Erin Gibson,53.9
5180,Short,Estelle Weidlich,50.0
5181,Short,Eugene Jarecki,360.0
5182,Short,Eva Mendes,262.2
5183,Short,Evgeniy Mishukhin,61.2
5184,Short,Fabien Martorell,156.0
5185,Short,Fabrice Maruca,244.9
5186,Short,Falco Jagau,112.5
5187,Short,Fatima Robinson,389.4
5188,Short,Federico Castelluccio,122.4
5189,Short,Filipe F. Coutinho,115.2
5190,Short,Frank Nasso,855.0
5191,Short,Frankie Glass,110.4
5192,Short,Gabe Rodriguez,132.6
5193,Short,Gabriel Gettman,84.0
5194,Short,Gabriel London,73.8
5195,Short,Gabriel Schmidt,352.0
5196,Short,Gabrielle Lui,319.2
5197,Short,Gareth Smith,857.6
5198,Short,Garrett Hammel,46.2
5199,Short,Garrett Lenoir,76.0
5200,Short,Gary Howsam,1715.2
5201,Short,Gastón Rothschild,648.0
5202,Short,Gaurav,68.0
5203,Short,Geoff Harmer,63.0
5204,Short,Geoffroy Faugérolas,94.6
5205,Short,Georg Häsler,96.0
5206,Short,Gideon Raff,866.2
5207,Short,Gil D. Reyes,611.6
5208,Short,Gili Dolev,46.4
5209,Short,Glenn Harmon,56.7
5210,Short,Graham Cantwell,67.2
5211,Short,Greg Andersson,71.1
5212,Short,Gregg Bishop,341.7
5213,Short,Gregor Schmidinger,3496.5
5214,Short,Gregory G. Allen,109.2
5215,Short,Gretl Claggett,82.5
5216,Short,Guillaume Epars,52.2
5217,Short,Guitty Mojabi,58.0
5218,Short,Guy McConnell,27.3
5219,Short,Guy Ross,164.0
5220,Short,Hannes Vartiainen,362.6
5221,Short,Hanro Smitsman,1248.3
5222,Short,Hans Dieter Edler,80.0
5223,Short,Harrison Chadd,36.0
5224,Short,Heidi Ewing,415.8
5225,Short,Hili Noy,304.0
5226,Short,Hong Khaou,2430.4
5227,Short,Huw Davies,84.0
5228,Short,Ian & Cooper,50.0
5229,Short,Ian Garrido López,43.2
5230,Short,Ian Pfaff,47.2
5231,Short,Ignacio F. Rodó,45.0
5232,Short,Ilker Çatak,87.6
5233,Short,Insa Onken,58.8
5234,Short,Irene Taylor Brodsky,684.0
5235,Short,Isabella Carbonell,144.4
5236,Short,Isis Thompson,57.6
5237,Short,J.M. Kenny,1072.0
5238,Short,J.P. Light,258.0
5239,Short,Jace Daniel,56.0
5240,Short,Jack Bils,576.2
5241,Short,Jacqui Busséy,165.3
5242,Short,Jahnna Beecham,205.9
5243,Short,Jake Szymanski,50.4
5244,Short,James McDougall,105.6
5245,Short,James Rolfe,240.8
5246,Short,James Snapko,118.5
5247,Short,James White,512.0
5248,Short,Jamie Duneier,142.2
5249,Short,Jamin Winans,32.0
5250,Short,Jan van Ooijen,81.0
5251,Short,Jan-Gerrit Seyler,174.8
5252,Short,Janis Aussel,58.0
5253,Short,Jared Hess,1130675.4
5254,Short,Jared Neumark,95.7
5255,Short,Jaroslaw Sztandera,402.6
5256,Short,Jarret Gahan,2397.6
5257,Short,Jason Dolan,65.6
5258,Short,Jason Edwards,59.2
5259,Short,Jason Friedberg,144006.7
5260,Short,Jason Impey,53.2
5261,Short,Jason Miller,264.0
5262,Short,Jason Rayner,154.0
5263,Short,Jason Roberts,153.6
5264,Short,Jason Sullivan,43.2
5265,Short,Jason Tostevin,124.6
5266,Short,Jason Woliner,705.0
5267,Short,Javier Rodríguez Espinosa,31.0
5268,Short,Jayashankarr,104.4
5269,Short,Jean-Claude Buie,76.0
5270,Short,Jeff Compton,51.0
5271,Short,Jeff Paul,51.8
5272,Short,Jeff Prahl,105.6
5273,Short,Jeff Siegel,56.0
5274,Short,Jeff Stolhand,252.2
5275,Short,Jeffrey Schwarz,363.4
5276,Short,Jenko Kent,714.4
5277,Short,Jenn Strom,34.0
5278,Short,Jennifer Goodman,85.8
5279,Short,Jennifer Shiman,1504.8
5280,Short,Jera Sky,100.1
5281,Short,Jerry Pyle,109.2
5282,Short,Jesse McAnally,213.0
5283,Short,Jessi Shuttleworth,62.3
5284,Short,Jillian Mayer,57.0
5285,Short,Jim Swaffield,11711.6
5286,Short,Jin Roh,158.4
5287,Short,Job Roggeveen,60.0
5288,Short,Joe Berlinger,360.0
5289,Short,Joe Charbanic,46.8
5290,Short,Joe Hannaghan,52.8
5291,Short,Joe Russo,189.1
5292,Short,Joel Johnston,198.8
5293,Short,Joel Souza,71.5
5294,Short,Joey Daoud,118.4
5295,Short,Joey Liew,63.0
5296,Short,Johannes Stjärne Nilsson,30.6
5297,Short,John A. Davis,2056.9
5298,Short,John Borowski,78.0
5299,Short,John Charter,45.0
5300,Short,John Cork,23.0
5301,Short,John Dilworth,553.8
5302,Short,John F. Lindquist,53.9
5303,Short,John Garside,127.5
5304,Short,John McPhail,46.2
5305,Short,John Paul Tremblay,1715.2
5306,Short,John Stewart,182.7
5307,Short,John Walton West,215.8
5308,Short,Jon Alpert,360.0
5309,Short,Jonathan Bougher,35.0
5310,Short,Jonathan D Moody,45.0
5311,Short,Jonathan Kehoe,90.0
5312,Short,Jonathan MacPherson,101.4
5313,Short,Jordan Downey,1536.8
5314,Short,Jordan Imbrey,53.2
5315,Short,Jorge Dorado,756.0
5316,Short,Joris Oprins,60.0
5317,Short,Joseph Kahn,132.0
5318,Short,Joseph Payson,109.2
5319,Short,Josh C. Waller,110.4
5320,Short,Josh Cooley,22397.2
5321,Short,Josh Feder,45.0
5322,Short,Josh Greenbaum,73.0
5323,Short,Josh Weisbrod,44.8
5324,Short,Joshua Caldwell,85.8
5325,Short,Joshua Hoh,126.0
5326,Short,Josip Zuvan,200.1
5327,Short,José Villalobos,58.0
5328,Short,Jozef K. Richards,52.8
5329,Short,João P. Nunes,74.4
5330,Short,Juanchi González,424.0
5331,Short,Juerg Hostettler,96.0
5332,Short,Julia Walter,122.4
5333,Short,Julia Zimanofsky,99.4
5334,Short,Julie Anne Wight,40.0
5335,Short,Justin Lin,400.0
5336,Short,Justin Rhodes,120.0
5337,Short,Justin Zagri,890.1
5338,Short,K. Michel Parandi,652.8
5339,Short,Kareem Tabsch,118.4
5340,Short,Karina Friend Buck,91.2
5341,Short,Kast Hasa,109.2
5342,Short,Kat Albert,120.0
5343,Short,Kate Davis,360.0
5344,Short,Kate Herron,37.8
5345,Short,Kate Reynolds,511.2
5346,Short,Katie Ross,131.6
5347,Short,Katsuhiko Nishijima,248.566666667
5348,Short,Keenan Kelly,72.0
5349,Short,Keir Burrows,40.0
5350,Short,Keith Melton,2191.8
5351,Short,Keith Myers,58.1
5352,Short,Kelly Harms,99.4
5353,Short,Ken Feinberg,148.2
5354,Short,Kevin Dunn,1027.0
5355,Short,Khachatur Martirosyan,114.4
5356,Short,Kim Aubry,56.0
5357,Short,Kirby Ferguson,729.0
5358,Short,Konstantina Kotzamani,69.7
5359,Short,Kourosh Ataee,177.1
5360,Short,Kris Drenzek,43.0
5361,Short,Kristin Sargent,99.6
5362,Short,Kristine Kirchmeier,65.1
5363,Short,Kristoffer Aaron Morgan,280.5
5364,Short,Kylie Eddy,112.2
5365,Short,Laiska Lajunen,183.6
5366,Short,Larry Rosen,146.35
5367,Short,Larry White,568.0
5368,Short,Lars von Trier,1118.0
5369,Short,Lasse Nielsen,117.3
5370,Short,Laura Black,765.4
5371,Short,Lauren Noone,58.1
5372,Short,Lauren Palmigiano,186.3
5373,Short,Laurent Bouzereau,122.133333333
5374,Short,Laurent Moing,58.0
5375,Short,Lee Raymond Saunders,61.6
5376,Short,Lena Dunham,201.6
5377,Short,Leonardo Favio,39.9
5378,Short,Leonardo Santana,63.0
5379,Short,Lewis Bennett,127.5
5380,Short,Lindsey St. Pierre,511.2
5381,Short,Lionel Richerand,55.3
5382,Short,Lisa Jackson,90.0
5383,Short,Lisa Melodia,49.0
5384,Short,Liz Garbus,360.0
5385,Short,Liz Lachman,300.2
5386,Short,Lluís Hereu,48.0
5387,Short,Lorenzo Recio,278.8
5388,Short,Lorin Morgan Richards,309.4
5389,Short,Louis Bekoe,90.0
5390,Short,Louis C.K.,1197.2
5391,Short,Louise Dunk,38.0
5392,Short,Lucas Leyva,57.0
5393,Short,Luis Carrasquero Vivas,112.0
5394,Short,Luiso Berdejo,756.0
5395,Short,Luiz Montes,96.0
5396,Short,Luke Gilford,792.3
5397,Short,Luke Mordue,541.2
5398,Short,Malcolm Clarke,5936.0
5399,Short,Maninder Chana,94.8
5400,Short,Mapie Demessant,58.0
5401,Short,Marc Klasfeld,66.0
5402,Short,Marc Saltarelli,156.0
5403,Short,Marcelo Antunez,1254.0
5404,Short,Marco Espirito Santo,44.0
5405,Short,Marco Hülser,55.2
5406,Short,Maria Chambers,60.0
5407,Short,Maria Ivanova,48.0
5408,Short,Marieke Blaauw,60.0
5409,Short,Marin Mandir,748.2
5410,Short,Marin Simic,64.8
5411,Short,Mario Piluso,197.1
5412,Short,Mario R. Coello,46.8
5413,Short,Mark C. Wong,77.0
5414,Short,Mark Edward Fischbach,57.1
5415,Short,Mark Hatjakes,77.0
5416,Short,Marta Abad Blay,61.2
5417,Short,Martin Ian Smith,35.0
5418,Short,Martin Kellerman,40.2
5419,Short,Martin Scorsese,4861.8
5420,Short,Martin Skov,109.8
5421,Short,Mascha Halberstad,48.6
5422,Short,Massimo Ceccherini,931.0
5423,Short,Mathew Cullen,297.0
5424,Short,Matt Hoyle,141.0
5425,Short,Matt Johnson,189.0
5426,Short,Matt Knighton,60.8
5427,Short,Matt Lenski,37.1
5428,Short,Matt Mitchell,300.0
5429,Short,Matt Westrup,864.3
5430,Short,Matthias Schmidt,84.0
5431,Short,Maurice Huvelin,48.5
5432,Short,Maurice Hübner,277.5
5433,Short,Max Lalanne,154.8
5434,Short,Meghan Reynolds,267.3
5435,Short,Meghann Artes,494.0
5436,Short,Melanie Star Scot,229.5
5437,Short,Mia Kate Russell,115.5
5438,Short,Michael C. Potter,42.0
5439,Short,Michael Cory Davis,68.6
5440,Short,Michael Demetrius,74.4
5441,Short,Michael Dubilet,53.2
5442,Short,Michael Horowitz,857.6
5443,Short,Michael Huber,306.0
5444,Short,Michael Iversen,75.2
5445,Short,Michael Lalaian,227.7
5446,Short,Michael Macias,88.0
5447,Short,Michael Mort,788.1
5448,Short,Michael Paris,1245.6
5449,Short,Michael Pellerin,34.0
5450,Short,Michael Schmitt,48.8
5451,Short,Miguel Coimbra,44.0
5452,Short,Mika Ela Fisher,190.0
5453,Short,Mike Forshaw,55.8
5454,Short,Mike Klassen,33.0
5455,Short,Mike Nicholls,36.0
5456,Short,Mike O'Mahony,44.0
5457,Short,Mike Smith,1715.2
5458,Short,Mikko Kuparinen,54.0
5459,Short,Milagros Mumenthaler,35.7
5460,Short,Milan Lueks,54.4
5461,Short,Mirco Hölling,164.0
5462,Short,Mitchell Lichtenstein,170.5
5463,Short,Monika Pawluczuk,32.0
5464,Short,Monis Rose,377.4
5465,Short,Méryl Fortunat-Rossi,287.0
5466,Short,Natalia Chernysheva,51.1
5467,Short,Natalia Fernandez,1632.4
5468,Short,Natalie Melamed,33.0
5469,Short,Neelambari Madhusudhanan,89.0
5470,Short,Nicholas Corrao,35.0
5471,Short,Nick Barnicle,56.0
5472,Short,Nick Citton,145.8
5473,Short,Nick Corirossi,39.0
5474,Short,Nick Riedell,35.2
5475,Short,Nicky Phelan,8576.0
5476,Short,Nico Raineau,86.4
5477,Short,Nicolas Alberny,125.8
5478,Short,Nigel Atkinson,84.0
5479,Short,Nikhil Chandwani,60.2
5480,Short,Nina Grosse,643.8
5481,Short,Noel Davis Poyner,166.0
5482,Short,Norris Houk,93.6
5483,Short,Nuno Portugal,31.5
5484,Short,Nønne Katrine Rosenring,160.0
5485,Short,Ola Paulakoski,291.2
5486,Short,Ola Simonsson,30.6
5487,Short,Oliver Riley-Smith,36.0
5488,Short,Olivo Barbieri,194.3
5489,Short,Orok Duke,55.2
5490,Short,Oscar Sharp,637.5
5491,Short,Osmany Rodriguez,153.7
5492,Short,Pablo Moreno,75.6
5493,Short,Paride Odierna,64.0
5494,Short,Patricia Carreira,84.0
5495,Short,Patrick Hagarty,229.1
5496,Short,Patrick Paulson,1165.8
5497,Short,Patrick Rea,136.0
5498,Short,Paul Boyd,33.8
5499,Short,Paul Della Pelle,106.5
5500,Short,Paul Duane,70.8
5501,Short,Paul Hills,108.8
5502,Short,Paul Hollingsworth,40.2
5503,Short,Paul Hunter,35.0
5504,Short,Pavel G. Vesnakov,360.0
5505,Short,Paz Edry,75.6
5506,Short,Peggy Stern,456.0
5507,Short,Pekka Veikkolainen,362.6
5508,Short,Peter Barbosa,76.0
5509,Short,Peter Feysa,67.9
5510,Short,Peter Fitzgerald,53.2
5511,Short,Peter Furia,525.4
5512,Short,Peter Liechti,85.8
5513,Short,Peter Vass,138.7
5514,Short,Petro Papahadjopoulos,55.3
5515,Short,Peymon Maskan,202.8
5516,Short,Pierre Henri Landriau,45.0
5517,Short,Pierre Niney,56.0
5518,Short,Pircalabu Mihai,48.0
5519,Short,R. Kelly,11711.6
5520,Short,R. Zane Rutledge,252.2
5521,Short,Rachel Grady,415.8
5522,Short,Radics Péter,940.9
5523,Short,Raf Anzovin,40.2
5524,Short,Ragnar Bragason,698.4
