,YearMonth,Name,State,AvgTemp
39329,201510.0,DALTON,GA,M
39330,201511.0,DALTON,GA,M
39331,201512.0,DALTON,GA,M
39332,201601.0,DALTON,GA,M
39333,201602.0,DALTON,GA,M
39334,201603.0,DALTON,GA,M
39335,201604.0,DALTON,GA,M
39336,201605.0,DALTON,GA,M
39337,201606.0,DALTON,GA,M
39338,201607.0,DALTON,GA,M
39339,201608.0,DALTON,GA,M
39340,201609.0,DALTON,GA,M
39341,201610.0,DALTON,GA,M
39342,201611.0,DALTON,GA,M
39343,201612.0,DALTON,GA,M
39344,201509.0,HENDERSON,KY,M
39345,201510.0,HENDERSON,KY,M
39346,201511.0,HENDERSON,KY,M
39347,201512.0,HENDERSON,KY,M
39348,201602.0,HENDERSON,KY,M
39349,201603.0,HENDERSON,KY,M
39350,201604.0,HENDERSON,KY,M
39351,201605.0,HENDERSON,KY,M
39352,201606.0,HENDERSON,KY,M
39353,201607.0,HENDERSON,KY,M
39354,201608.0,HENDERSON,KY,M
39355,201609.0,HENDERSON,KY,M
39356,201610.0,HENDERSON,KY,M
39357,201509.0,CENTRALIA,IL,M
39358,201510.0,CENTRALIA,IL,M
39359,201511.0,CENTRALIA,IL,M
39360,201512.0,CENTRALIA,IL,M
39361,201601.0,CENTRALIA,IL,M
39362,201602.0,CENTRALIA,IL,M
39363,201603.0,CENTRALIA,IL,M
39364,201604.0,CENTRALIA,IL,M
39365,201605.0,CENTRALIA,IL,M
39366,201606.0,CENTRALIA,IL,M
39367,201607.0,CENTRALIA,IL,M
39368,201608.0,CENTRALIA,IL,M
39369,201609.0,CENTRALIA,IL,M
39370,201610.0,CENTRALIA,IL,M
39371,201611.0,CENTRALIA,IL,M
39372,201612.0,CENTRALIA,IL,M
39373,201509.0,LEXINGTON,NC,M
39374,201510.0,LEXINGTON,NC,M
39375,201511.0,LEXINGTON,NC,M
39376,201512.0,LEXINGTON,NC,M
39377,201601.0,LEXINGTON,NC,M
39378,201602.0,LEXINGTON,NC,M
39379,201603.0,LEXINGTON,NC,M
39380,201604.0,LEXINGTON,NC,M
39381,201605.0,LEXINGTON,NC,M
39382,201606.0,LEXINGTON,NC,M
39383,201607.0,LEXINGTON,NC,M
39384,201608.0,LEXINGTON,NC,M
39385,201609.0,LEXINGTON,NC,M
39386,201610.0,LEXINGTON,NC,M
39387,201611.0,LEXINGTON,NC,M
39388,201612.0,LEXINGTON,NC,M
39389,201509.0,FLORA,IL,M
39390,201510.0,FLORA,IL,M
39391,201511.0,FLORA,IL,M
39392,201512.0,FLORA,IL,M
39393,201601.0,FLORA,IL,M
39394,201602.0,FLORA,IL,M
39395,201603.0,FLORA,IL,M
39396,201604.0,FLORA,IL,M
39397,201605.0,FLORA,IL,M
39398,201606.0,FLORA,IL,M
39399,201607.0,FLORA,IL,M
39400,201608.0,FLORA,IL,M
39401,201609.0,FLORA,IL,M
39402,201610.0,FLORA,IL,M
39403,201611.0,FLORA,IL,M
39404,201612.0,FLORA,IL,M
39405,201509.0,RUTHERFORDTON,NC,M
39406,201510.0,RUTHERFORDTON,NC,M
39407,201511.0,RUTHERFORDTON,NC,M
39408,201512.0,RUTHERFORDTON,NC,M
39409,201601.0,RUTHERFORDTON,NC,M
39410,201602.0,RUTHERFORDTON,NC,M
39411,201603.0,RUTHERFORDTON,NC,M
39412,201604.0,RUTHERFORDTON,NC,M
39413,201605.0,RUTHERFORDTON,NC,M
39414,201606.0,RUTHERFORDTON,NC,M
39415,201607.0,RUTHERFORDTON,NC,M
39416,201608.0,RUTHERFORDTON,NC,M
39417,201609.0,RUTHERFORDTON,NC,M
39418,201610.0,RUTHERFORDTON,NC,M
39419,201611.0,RUTHERFORDTON,NC,M
39420,201612.0,RUTHERFORDTON,NC,M
39421,201509.0,FAIRFIELD,IL,M
39422,201510.0,FAIRFIELD,IL,M
39423,201511.0,FAIRFIELD,IL,M
39424,201512.0,FAIRFIELD,IL,M
39425,201601.0,FAIRFIELD,IL,M
39426,201602.0,FAIRFIELD,IL,M
39427,201603.0,FAIRFIELD,IL,M
39428,201604.0,FAIRFIELD,IL,M
39429,201605.0,FAIRFIELD,IL,M
39430,201606.0,FAIRFIELD,IL,M
39431,201607.0,FAIRFIELD,IL,M
39432,201608.0,FAIRFIELD,IL,M
39433,201609.0,FAIRFIELD,IL,M
39434,201610.0,FAIRFIELD,IL,M
39435,201611.0,FAIRFIELD,IL,M
39436,201612.0,FAIRFIELD,IL,M
39437,201509.0,JEFFERSON,NC,M
39438,201510.0,JEFFERSON,NC,M
39439,201511.0,JEFFERSON,NC,M
39440,201512.0,JEFFERSON,NC,M
39441,201601.0,JEFFERSON,NC,M
39442,201602.0,JEFFERSON,NC,M
39443,201603.0,JEFFERSON,NC,M
39444,201604.0,JEFFERSON,NC,M
39445,201605.0,JEFFERSON,NC,M
39446,201606.0,JEFFERSON,NC,M
39447,201607.0,JEFFERSON,NC,M
39448,201608.0,JEFFERSON,NC,M
39449,201609.0,JEFFERSON,NC,M
39450,201610.0,JEFFERSON,NC,M
39451,201611.0,JEFFERSON,NC,M
39452,201612.0,JEFFERSON,NC,M
39453,201509.0,COLUMBUS/W. PT/STARKVILLE,MS,M
39454,201510.0,COLUMBUS/W. PT/STARKVILLE,MS,M
39455,201511.0,COLUMBUS/W. PT/STARKVILLE,MS,M
39456,201512.0,COLUMBUS/W. PT/STARKVILLE,MS,M
39457,201601.0,COLUMBUS/W. PT/STARKVILLE,MS,M
39458,201602.0,COLUMBUS/W. PT/STARKVILLE,MS,M
39459,201603.0,COLUMBUS/W. PT/STARKVILLE,MS,M
39460,201604.0,COLUMBUS/W. PT/STARKVILLE,MS,M
39461,201605.0,COLUMBUS/W. PT/STARKVILLE,MS,M
39462,201606.0,COLUMBUS/W. PT/STARKVILLE,MS,M
39463,201607.0,COLUMBUS/W. PT/STARKVILLE,MS,M
39464,201608.0,COLUMBUS/W. PT/STARKVILLE,MS,M
39465,201609.0,COLUMBUS/W. PT/STARKVILLE,MS,M
39466,201610.0,COLUMBUS/W. PT/STARKVILLE,MS,M
39467,201611.0,COLUMBUS/W. PT/STARKVILLE,MS,M
39468,201612.0,COLUMBUS/W. PT/STARKVILLE,MS,M
39469,201509.0,GALAX HILLSVILLE,VA,M
39470,201510.0,GALAX HILLSVILLE,VA,M
39471,201511.0,GALAX HILLSVILLE,VA,M
39472,201512.0,GALAX HILLSVILLE,VA,M
39473,201601.0,GALAX HILLSVILLE,VA,M
39474,201602.0,GALAX HILLSVILLE,VA,M
39475,201603.0,GALAX HILLSVILLE,VA,M
39476,201604.0,GALAX HILLSVILLE,VA,M
39477,201605.0,GALAX HILLSVILLE,VA,M
39478,201606.0,GALAX HILLSVILLE,VA,M
39479,201607.0,GALAX HILLSVILLE,VA,M
39480,201608.0,GALAX HILLSVILLE,VA,M
39481,201609.0,GALAX HILLSVILLE,VA,M
39482,201610.0,GALAX HILLSVILLE,VA,M
39483,201611.0,GALAX HILLSVILLE,VA,M
39484,201612.0,GALAX HILLSVILLE,VA,M
39485,201509.0,HUNTINGBURG,IN,M
39486,201510.0,HUNTINGBURG,IN,M
39487,201511.0,HUNTINGBURG,IN,M
39488,201512.0,HUNTINGBURG,IN,M
39489,201602.0,HUNTINGBURG,IN,M
39490,201603.0,HUNTINGBURG,IN,M
39491,201604.0,HUNTINGBURG,IN,M
39492,201605.0,HUNTINGBURG,IN,M
39493,201606.0,HUNTINGBURG,IN,M
39494,201607.0,HUNTINGBURG,IN,M
39495,201608.0,HUNTINGBURG,IN,M
39496,201609.0,HUNTINGBURG,IN,M
39497,201610.0,HUNTINGBURG,IN,M
39498,201611.0,HUNTINGBURG,IN,M
39499,201612.0,HUNTINGBURG,IN,M
39500,201509.0,HARRISBURG,IL,M
39501,201510.0,HARRISBURG,IL,M
39502,201511.0,HARRISBURG,IL,M
39503,201512.0,HARRISBURG,IL,M
39504,201601.0,HARRISBURG,IL,M
39505,201602.0,HARRISBURG,IL,M
39506,201603.0,HARRISBURG,IL,M
39507,201604.0,HARRISBURG,IL,M
39508,201605.0,HARRISBURG,IL,M
39509,201606.0,HARRISBURG,IL,M
39510,201607.0,HARRISBURG,IL,M
39511,201608.0,HARRISBURG,IL,M
39512,201609.0,HARRISBURG,IL,M
39513,201610.0,HARRISBURG,IL,M
39514,201611.0,HARRISBURG,IL,M
39515,201612.0,HARRISBURG,IL,M
39516,201509.0,WASHINGTON,GA,M
39517,201510.0,WASHINGTON,GA,M
39518,201511.0,WASHINGTON,GA,M
39519,201512.0,WASHINGTON,GA,M
39520,201601.0,WASHINGTON,GA,M
39521,201602.0,WASHINGTON,GA,M
39522,201603.0,WASHINGTON,GA,M
39523,201604.0,WASHINGTON,GA,M
39524,201605.0,WASHINGTON,GA,M
39525,201606.0,WASHINGTON,GA,M
39526,201607.0,WASHINGTON,GA,M
39527,201608.0,WASHINGTON,GA,M
39528,201609.0,WASHINGTON,GA,M
39529,201610.0,WASHINGTON,GA,M
39530,201611.0,WASHINGTON,GA,M
39531,201612.0,WASHINGTON,GA,M
39532,201509.0,LINCOLNTON,NC,M
39533,201510.0,LINCOLNTON,NC,M
39534,201511.0,LINCOLNTON,NC,M
39535,201512.0,LINCOLNTON,NC,M
39536,201601.0,LINCOLNTON,NC,M
39537,201602.0,LINCOLNTON,NC,M
39538,201603.0,LINCOLNTON,NC,M
39539,201604.0,LINCOLNTON,NC,M
39540,201605.0,LINCOLNTON,NC,M
39541,201606.0,LINCOLNTON,NC,M
39542,201607.0,LINCOLNTON,NC,M
39543,201608.0,LINCOLNTON,NC,M
39544,201609.0,LINCOLNTON,NC,M
39545,201610.0,LINCOLNTON,NC,M
39546,201611.0,LINCOLNTON,NC,M
39547,201612.0,LINCOLNTON,NC,M
39548,201509.0,ARDMORE,OK,M
39549,201510.0,ARDMORE,OK,M
39550,201511.0,ARDMORE,OK,M
39551,201512.0,ARDMORE,OK,M
39552,201601.0,ARDMORE,OK,M
39553,201602.0,ARDMORE,OK,M
39554,201603.0,ARDMORE,OK,M
39555,201604.0,ARDMORE,OK,M
39556,201605.0,ARDMORE,OK,M
39557,201606.0,ARDMORE,OK,M
39558,201607.0,ARDMORE,OK,M
39559,201608.0,ARDMORE,OK,M
39560,201609.0,ARDMORE,OK,M
39561,201610.0,ARDMORE,OK,M
39562,201611.0,ARDMORE,OK,M
39563,201612.0,ARDMORE,OK,M
39564,201509.0,ADA,OK,M
39565,201510.0,ADA,OK,M
39566,201511.0,ADA,OK,M
39567,201512.0,ADA,OK,M
39568,201601.0,ADA,OK,M
39569,201602.0,ADA,OK,M
39570,201603.0,ADA,OK,M
39571,201604.0,ADA,OK,M
39572,201605.0,ADA,OK,M
39573,201606.0,ADA,OK,M
39574,201607.0,ADA,OK,M
39575,201608.0,ADA,OK,M
39576,201611.0,ADA,OK,M
39577,201612.0,ADA,OK,M
39578,201509.0,KAISER LAKE OZARK,MO,M
39579,201510.0,KAISER LAKE OZARK,MO,M
39580,201511.0,KAISER LAKE OZARK,MO,M
39581,201512.0,KAISER LAKE OZARK,MO,M
39582,201602.0,KAISER LAKE OZARK,MO,M
39583,201603.0,KAISER LAKE OZARK,MO,M
39584,201604.0,KAISER LAKE OZARK,MO,M
39585,201605.0,KAISER LAKE OZARK,MO,M
39586,201606.0,KAISER LAKE OZARK,MO,M
39587,201607.0,KAISER LAKE OZARK,MO,M
39588,201608.0,KAISER LAKE OZARK,MO,M
39589,201609.0,KAISER LAKE OZARK,MO,M
39590,201610.0,KAISER LAKE OZARK,MO,M
39591,201611.0,KAISER LAKE OZARK,MO,M
39592,201612.0,KAISER LAKE OZARK,MO,M
39593,201509.0,ATOKA,OK,M
39594,201510.0,ATOKA,OK,M
39595,201511.0,ATOKA,OK,M
39596,201512.0,ATOKA,OK,M
39597,201601.0,ATOKA,OK,M
39598,201602.0,ATOKA,OK,M
39599,201603.0,ATOKA,OK,M
39600,201604.0,ATOKA,OK,M
39601,201605.0,ATOKA,OK,M
39602,201606.0,ATOKA,OK,M
39603,201607.0,ATOKA,OK,M
39604,201608.0,ATOKA,OK,M
39605,201609.0,ATOKA,OK,M
39606,201610.0,ATOKA,OK,M
39607,201611.0,ATOKA,OK,M
39608,201509.0,ALVA,OK,M
39609,201510.0,ALVA,OK,M
39610,201511.0,ALVA,OK,M
39611,201512.0,ALVA,OK,M
39612,201601.0,ALVA,OK,M
39613,201602.0,ALVA,OK,M
39614,201603.0,ALVA,OK,M
39615,201604.0,ALVA,OK,M
39616,201605.0,ALVA,OK,M
39617,201606.0,ALVA,OK,M
39618,201607.0,ALVA,OK,M
39619,201608.0,ALVA,OK,M
39620,201609.0,ALVA,OK,M
39621,201610.0,ALVA,OK,M
39622,201611.0,ALVA,OK,M
39623,201612.0,ALVA,OK,M
39624,201509.0,CHICKASHA,OK,M
39625,201510.0,CHICKASHA,OK,M
39626,201511.0,CHICKASHA,OK,M
39627,201512.0,CHICKASHA,OK,M
39628,201601.0,CHICKASHA,OK,M
39629,201602.0,CHICKASHA,OK,M
39630,201603.0,CHICKASHA,OK,M
39631,201604.0,CHICKASHA,OK,M
39632,201605.0,CHICKASHA,OK,M
39633,201606.0,CHICKASHA,OK,M
39634,201607.0,CHICKASHA,OK,M
39635,201608.0,CHICKASHA,OK,M
39636,201609.0,CHICKASHA,OK,M
39637,201610.0,CHICKASHA,OK,M
39638,201611.0,CHICKASHA,OK,M
39639,201509.0,CHANDLER,OK,M
39640,201510.0,CHANDLER,OK,M
39641,201511.0,CHANDLER,OK,M
39642,201512.0,CHANDLER,OK,M
39643,201601.0,CHANDLER,OK,M
39644,201602.0,CHANDLER,OK,M
39645,201603.0,CHANDLER,OK,M
39646,201604.0,CHANDLER,OK,M
39647,201605.0,CHANDLER,OK,M
39648,201606.0,CHANDLER,OK,M
39649,201607.0,CHANDLER,OK,M
39650,201608.0,CHANDLER,OK,M
39651,201609.0,CHANDLER,OK,M
39652,201610.0,CHANDLER,OK,M
39653,201611.0,CHANDLER,OK,M
39654,201612.0,CHANDLER,OK,M
39655,201509.0,DURANT,OK,M
39656,201510.0,DURANT,OK,M
39657,201511.0,DURANT,OK,M
39658,201512.0,DURANT,OK,M
39659,201601.0,DURANT,OK,M
39660,201602.0,DURANT,OK,M
39661,201603.0,DURANT,OK,M
39662,201604.0,DURANT,OK,M
39663,201605.0,DURANT,OK,M
39664,201606.0,DURANT,OK,M
39665,201607.0,DURANT,OK,M
39666,201608.0,DURANT,OK,M
39667,201609.0,DURANT,OK,M
39668,201610.0,DURANT,OK,M
39669,201611.0,DURANT,OK,M
39670,201612.0,DURANT,OK,M
39671,201509.0,DUNCAN,OK,M
39672,201510.0,DUNCAN,OK,M
39673,201511.0,DUNCAN,OK,M
39674,201512.0,DUNCAN,OK,M
39675,201601.0,DUNCAN,OK,M
39676,201602.0,DUNCAN,OK,M
39677,201603.0,DUNCAN,OK,M
39678,201604.0,DUNCAN,OK,M
39679,201605.0,DUNCAN,OK,M
39680,201606.0,DUNCAN,OK,M
39681,201509.0,NEWTON,KS,M
39682,201510.0,NEWTON,KS,M
39683,201511.0,NEWTON,KS,M
39684,201512.0,NEWTON,KS,M
39685,201602.0,NEWTON,KS,M
39686,201604.0,NEWTON,KS,M
39687,201605.0,NEWTON,KS,M
39688,201606.0,NEWTON,KS,M
39689,201607.0,NEWTON,KS,M
39690,201608.0,NEWTON,KS,M
39691,201609.0,NEWTON,KS,M
39692,201610.0,NEWTON,KS,M
39693,201611.0,NEWTON,KS,M
39694,201612.0,NEWTON,KS,M
39695,201509.0,CLAREMORE,OK,M
39696,201510.0,CLAREMORE,OK,M
39697,201511.0,CLAREMORE,OK,M
39698,201512.0,CLAREMORE,OK,M
39699,201601.0,CLAREMORE,OK,M
39700,201602.0,CLAREMORE,OK,M
39701,201603.0,CLAREMORE,OK,M
39702,201604.0,CLAREMORE,OK,M
39703,201605.0,CLAREMORE,OK,M
39704,201606.0,CLAREMORE,OK,M
39705,201607.0,CLAREMORE,OK,M
39706,201608.0,CLAREMORE,OK,M
39707,201609.0,CLAREMORE,OK,M
39708,201610.0,CLAREMORE,OK,M
39709,201611.0,CLAREMORE,OK,M
39710,201612.0,CLAREMORE,OK,M
39711,201509.0,GROVE,OK,M
39712,201510.0,GROVE,OK,M
39713,201511.0,GROVE,OK,M
39714,201512.0,GROVE,OK,M
39715,201601.0,GROVE,OK,M
39716,201602.0,GROVE,OK,M
39717,201603.0,GROVE,OK,M
39718,201604.0,GROVE,OK,M
39719,201605.0,GROVE,OK,M
39720,201606.0,GROVE,OK,M
39721,201607.0,GROVE,OK,M
39722,201608.0,GROVE,OK,M
39723,201609.0,GROVE,OK,M
39724,201610.0,GROVE,OK,M
39725,201611.0,GROVE,OK,M
39726,201612.0,GROVE,OK,M
39727,201509.0,GEORGETOWN,TX,M
39728,201510.0,GEORGETOWN,TX,M
39729,201511.0,GEORGETOWN,TX,M
39730,201512.0,GEORGETOWN,TX,M
39731,201601.0,GEORGETOWN,TX,M
39732,201602.0,GEORGETOWN,TX,M
39733,201603.0,GEORGETOWN,TX,M
39734,201604.0,GEORGETOWN,TX,M
39735,201605.0,GEORGETOWN,TX,M
39736,201606.0,GEORGETOWN,TX,M
39737,201607.0,GEORGETOWN,TX,M
39738,201608.0,GEORGETOWN,TX,M
39739,201609.0,GEORGETOWN,TX,M
39740,201610.0,GEORGETOWN,TX,M
39741,201611.0,GEORGETOWN,TX,M
39742,201612.0,GEORGETOWN,TX,M
39743,201509.0,NATCHITOCHES,LA,M
39744,201510.0,NATCHITOCHES,LA,M
39745,201511.0,NATCHITOCHES,LA,M
39746,201512.0,NATCHITOCHES,LA,M
39747,201601.0,NATCHITOCHES,LA,M
39748,201602.0,NATCHITOCHES,LA,M
39749,201603.0,NATCHITOCHES,LA,M
39750,201604.0,NATCHITOCHES,LA,M
39751,201605.0,NATCHITOCHES,LA,M
39752,201606.0,NATCHITOCHES,LA,M
39753,201607.0,NATCHITOCHES,LA,M
39754,201608.0,NATCHITOCHES,LA,M
39755,201609.0,NATCHITOCHES,LA,M
39756,201610.0,NATCHITOCHES,LA,M
39757,201611.0,NATCHITOCHES,LA,M
39758,201612.0,NATCHITOCHES,LA,M
39759,201509.0,JACKSONVILLE,IL,M
39760,201510.0,JACKSONVILLE,IL,M
39761,201511.0,JACKSONVILLE,IL,M
39762,201512.0,JACKSONVILLE,IL,M
39763,201601.0,JACKSONVILLE,IL,M
39764,201602.0,JACKSONVILLE,IL,M
39765,201603.0,JACKSONVILLE,IL,M
39766,201604.0,JACKSONVILLE,IL,M
39767,201605.0,JACKSONVILLE,IL,M
39768,201606.0,JACKSONVILLE,IL,M
39769,201607.0,JACKSONVILLE,IL,M
39770,201608.0,JACKSONVILLE,IL,M
39771,201609.0,JACKSONVILLE,IL,M
39772,201610.0,JACKSONVILLE,IL,M
39773,201611.0,JACKSONVILLE,IL,M
39774,201612.0,JACKSONVILLE,IL,M
39775,201509.0,JASPER,TX,M
39776,201510.0,JASPER,TX,M
39777,201511.0,JASPER,TX,M
39778,201512.0,JASPER,TX,M
39779,201601.0,JASPER,TX,M
39780,201602.0,JASPER,TX,M
39781,201603.0,JASPER,TX,M
39782,201604.0,JASPER,TX,M
39783,201605.0,JASPER,TX,M
39784,201606.0,JASPER,TX,M
39785,201607.0,JASPER,TX,M
39786,201608.0,JASPER,TX,M
39787,201609.0,JASPER,TX,M
39788,201610.0,JASPER,TX,M
39789,201611.0,JASPER,TX,M
39790,201612.0,JASPER,TX,M
39791,201509.0,SALLISAW,OK,M
39792,201510.0,SALLISAW,OK,M
39793,201511.0,SALLISAW,OK,M
39794,201512.0,SALLISAW,OK,M
39795,201601.0,SALLISAW,OK,M
39796,201602.0,SALLISAW,OK,M
39797,201603.0,SALLISAW,OK,M
39798,201604.0,SALLISAW,OK,M
39799,201605.0,SALLISAW,OK,M
39800,201606.0,SALLISAW,OK,M
39801,201607.0,SALLISAW,OK,M
39802,201608.0,SALLISAW,OK,M
39803,201609.0,SALLISAW,OK,M
39804,201610.0,SALLISAW,OK,M
39805,201611.0,SALLISAW,OK,M
39806,201612.0,SALLISAW,OK,M
39807,201509.0,WATONGA,OK,M
39808,201510.0,WATONGA,OK,M
39809,201511.0,WATONGA,OK,M
39810,201512.0,WATONGA,OK,M
39811,201601.0,WATONGA,OK,M
39812,201602.0,WATONGA,OK,M
39813,201603.0,WATONGA,OK,M
39814,201604.0,WATONGA,OK,M
39815,201605.0,WATONGA,OK,M
39816,201606.0,WATONGA,OK,M
39817,201607.0,WATONGA,OK,M
39818,201608.0,WATONGA,OK,M
39819,201609.0,WATONGA,OK,M
39820,201610.0,WATONGA,OK,M
39821,201611.0,WATONGA,OK,M
39822,201612.0,WATONGA,OK,M
39823,201509.0,NACOGDOCHES,TX,M
39824,201510.0,NACOGDOCHES,TX,M
39825,201511.0,NACOGDOCHES,TX,M
39826,201512.0,NACOGDOCHES,TX,M
39827,201601.0,NACOGDOCHES,TX,M
39828,201602.0,NACOGDOCHES,TX,M
39829,201603.0,NACOGDOCHES,TX,M
39830,201604.0,NACOGDOCHES,TX,M
39831,201605.0,NACOGDOCHES,TX,M
39832,201606.0,NACOGDOCHES,TX,M
39833,201607.0,NACOGDOCHES,TX,M
39834,201608.0,NACOGDOCHES,TX,M
39835,201609.0,NACOGDOCHES,TX,M
39836,201610.0,NACOGDOCHES,TX,M
39837,201611.0,NACOGDOCHES,TX,M
39838,201612.0,NACOGDOCHES,TX,M
39839,201509.0,OKMULGEE,OK,M
39840,201510.0,OKMULGEE,OK,M
39841,201511.0,OKMULGEE,OK,M
39842,201512.0,OKMULGEE,OK,M
39843,201601.0,OKMULGEE,OK,M
39844,201602.0,OKMULGEE,OK,M
39845,201603.0,OKMULGEE,OK,M
39846,201604.0,OKMULGEE,OK,M
39847,201605.0,OKMULGEE,OK,M
39848,201606.0,OKMULGEE,OK,M
39849,201607.0,OKMULGEE,OK,M
39850,201608.0,OKMULGEE,OK,M
39851,201609.0,OKMULGEE,OK,M
39852,201610.0,OKMULGEE,OK,M
39853,201611.0,OKMULGEE,OK,M
39854,201612.0,OKMULGEE,OK,M
39855,201509.0,PITTSFIELD,IL,M
39856,201510.0,PITTSFIELD,IL,M
39857,201511.0,PITTSFIELD,IL,M
39858,201512.0,PITTSFIELD,IL,M
39859,201601.0,PITTSFIELD,IL,M
39860,201602.0,PITTSFIELD,IL,M
39861,201603.0,PITTSFIELD,IL,M
39862,201604.0,PITTSFIELD,IL,M
39863,201605.0,PITTSFIELD,IL,M
39864,201606.0,PITTSFIELD,IL,M
39865,201607.0,PITTSFIELD,IL,M
39866,201608.0,PITTSFIELD,IL,M
39867,201609.0,PITTSFIELD,IL,M
39868,201610.0,PITTSFIELD,IL,M
39869,201611.0,PITTSFIELD,IL,M
39870,201612.0,PITTSFIELD,IL,M
39871,201509.0,PAULS VALLEY,OK,M
39872,201510.0,PAULS VALLEY,OK,M
39873,201511.0,PAULS VALLEY,OK,M
39874,201512.0,PAULS VALLEY,OK,M
39875,201601.0,PAULS VALLEY,OK,M
39876,201602.0,PAULS VALLEY,OK,M
39877,201603.0,PAULS VALLEY,OK,M
39878,201604.0,PAULS VALLEY,OK,M
39879,201605.0,PAULS VALLEY,OK,M
39880,201606.0,PAULS VALLEY,OK,M
39881,201607.0,PAULS VALLEY,OK,M
39882,201608.0,PAULS VALLEY,OK,M
39883,201609.0,PAULS VALLEY,OK,M
39884,201610.0,PAULS VALLEY,OK,M
39885,201611.0,PAULS VALLEY,OK,M
39886,201612.0,PAULS VALLEY,OK,M
39887,201509.0,POTEAU,OK,M
39888,201510.0,POTEAU,OK,M
39889,201511.0,POTEAU,OK,M
39890,201512.0,POTEAU,OK,M
39891,201601.0,POTEAU,OK,M
39892,201602.0,POTEAU,OK,M
39893,201603.0,POTEAU,OK,M
39894,201604.0,POTEAU,OK,M
39895,201605.0,POTEAU,OK,M
39896,201606.0,POTEAU,OK,M
39897,201607.0,POTEAU,OK,M
39898,201608.0,POTEAU,OK,M
39899,201609.0,POTEAU,OK,M
39900,201610.0,POTEAU,OK,M
39901,201611.0,POTEAU,OK,M
39902,201612.0,POTEAU,OK,M
39903,201509.0,ROGERS,AR,M
39904,201510.0,ROGERS,AR,M
39905,201511.0,ROGERS,AR,M
39906,201512.0,ROGERS,AR,M
39907,201601.0,ROGERS,AR,M
39908,201602.0,ROGERS,AR,M
39909,201603.0,ROGERS,AR,M
39910,201604.0,ROGERS,AR,M
39911,201605.0,ROGERS,AR,M
39912,201606.0,ROGERS,AR,M
39913,201607.0,ROGERS,AR,M
39914,201608.0,ROGERS,AR,M
39915,201609.0,ROGERS,AR,M
39916,201610.0,ROGERS,AR,M
39917,201611.0,ROGERS,AR,M
39918,201612.0,ROGERS,AR,M
39919,201509.0,SILOAM SPRINGS,AR,M
39920,201510.0,SILOAM SPRINGS,AR,M
39921,201511.0,SILOAM SPRINGS,AR,M
39922,201512.0,SILOAM SPRINGS,AR,M
39923,201603.0,SILOAM SPRINGS,AR,M
39924,201604.0,SILOAM SPRINGS,AR,M
39925,201605.0,SILOAM SPRINGS,AR,M
39926,201606.0,SILOAM SPRINGS,AR,M
39927,201607.0,SILOAM SPRINGS,AR,M
39928,201608.0,SILOAM SPRINGS,AR,M
39929,201609.0,SILOAM SPRINGS,AR,M
39930,201610.0,SILOAM SPRINGS,AR,M
39931,201611.0,SILOAM SPRINGS,AR,M
39932,201509.0,TAHLEQUAH,OK,M
39933,201510.0,TAHLEQUAH,OK,M
39934,201511.0,TAHLEQUAH,OK,M
39935,201512.0,TAHLEQUAH,OK,M
39936,201601.0,TAHLEQUAH,OK,M
39937,201602.0,TAHLEQUAH,OK,M
39938,201603.0,TAHLEQUAH,OK,M
39939,201604.0,TAHLEQUAH,OK,M
39940,201605.0,TAHLEQUAH,OK,M
39941,201606.0,TAHLEQUAH,OK,M
39942,201607.0,TAHLEQUAH,OK,M
39943,201608.0,TAHLEQUAH,OK,M
39944,201609.0,TAHLEQUAH,OK,M
39945,201610.0,TAHLEQUAH,OK,M
39946,201611.0,TAHLEQUAH,OK,M
39947,201612.0,TAHLEQUAH,OK,M
39948,201509.0,WOODWARD,OK,M
39949,201510.0,WOODWARD,OK,M
39950,201511.0,WOODWARD,OK,M
39951,201512.0,WOODWARD,OK,M
39952,201601.0,WOODWARD,OK,M
39953,201602.0,WOODWARD,OK,M
39954,201603.0,WOODWARD,OK,M
39955,201604.0,WOODWARD,OK,M
39956,201605.0,WOODWARD,OK,M
39957,201606.0,WOODWARD,OK,M
39958,201607.0,WOODWARD,OK,M
39959,201609.0,WOODWARD,OK,M
39960,201610.0,WOODWARD,OK,M
39961,201611.0,WOODWARD,OK,M
39962,201612.0,WOODWARD,OK,M
39963,201509.0,RUSTON,LA,M
39964,201510.0,RUSTON,LA,M
39965,201511.0,RUSTON,LA,M
39966,201512.0,RUSTON,LA,M
39967,201601.0,RUSTON,LA,M
39968,201602.0,RUSTON,LA,M
39969,201603.0,RUSTON,LA,M
39970,201604.0,RUSTON,LA,M
39971,201605.0,RUSTON,LA,M
39972,201606.0,RUSTON,LA,M
39973,201607.0,RUSTON,LA,M
39974,201608.0,RUSTON,LA,M
39975,201609.0,RUSTON,LA,M
39976,201610.0,RUSTON,LA,M
39977,201611.0,RUSTON,LA,M
39978,201612.0,RUSTON,LA,M
39979,201509.0,VERNON,TX,M
39980,201510.0,VERNON,TX,M
39981,201511.0,VERNON,TX,M
39982,201512.0,VERNON,TX,M
39983,201602.0,VERNON,TX,M
39984,201603.0,VERNON,TX,M
39985,201604.0,VERNON,TX,M
39986,201605.0,VERNON,TX,M
39987,201606.0,VERNON,TX,M
39988,201607.0,VERNON,TX,M
39989,201608.0,VERNON,TX,M
39990,201609.0,VERNON,TX,M
